Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1990 [1990]
Faeroe Islands,FRO,Total,TOT,Tanzania,TZA,1
Faeroe Islands,FRO,Total,TOT,Thailand,THA,0
Faeroe Islands,FRO,Total,TOT,Timor-Leste,TLS,0
Faeroe Islands,FRO,Total,TOT,Togo,TGO,0
Faeroe Islands,FRO,Total,TOT,Tokelau,TKL,0
Faeroe Islands,FRO,Total,TOT,Tonga,TON,0
Faeroe Islands,FRO,Total,TOT,Trinidad and Tobago,TTO,0
Faeroe Islands,FRO,Total,TOT,Tunisia,TUN,0
Faeroe Islands,FRO,Total,TOT,Turkey,TUR,0
Faeroe Islands,FRO,Total,TOT,Turkmenistan,TKM,0
Faeroe Islands,FRO,Total,TOT,Turks and Caicos Islands,TCA,0
Faeroe Islands,FRO,Total,TOT,Tuvalu,TUV,0
Faeroe Islands,FRO,Total,TOT,Uganda,UGA,9
Faeroe Islands,FRO,Total,TOT,Ukraine,UKR,0
Faeroe Islands,FRO,Total,TOT,United Arab Emirates,ARE,0
Faeroe Islands,FRO,Total,TOT,United Kingdom,GBR,0
Faeroe Islands,FRO,Total,TOT,United States,USA,28
Faeroe Islands,FRO,Total,TOT,Uruguay,URY,0
Faeroe Islands,FRO,Total,TOT,Uzbekistan,UZB,0
Faeroe Islands,FRO,Total,TOT,Vanuatu,VUT,0
Faeroe Islands,FRO,Total,TOT,"Venezuela, RB",VEN,0
Faeroe Islands,FRO,Total,TOT,Vietnam,VNM,0
Faeroe Islands,FRO,Total,TOT,Virgin Islands (U.S.),VIR,0
Faeroe Islands,FRO,Total,TOT,"Virgin Islands, British",VGB,0
Faeroe Islands,FRO,Total,TOT,Wallis and Futuna,WLF,0
Faeroe Islands,FRO,Total,TOT,West Bank and Gaza,PSE,0
Faeroe Islands,FRO,Total,TOT,"Yemen, Rep.",YEM,0
Faeroe Islands,FRO,Total,TOT,Zambia,ZMB,0
Faeroe Islands,FRO,Total,TOT,Zimbabwe,ZWE,0
Falkland Islands (Malvinas),FLK,Total,TOT,Afghanistan,AFG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Albania,ALB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Algeria,DZA,0
Falkland Islands (Malvinas),FLK,Total,TOT,American Samoa,ASM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Andorra,AND,0
Falkland Islands (Malvinas),FLK,Total,TOT,Angola,AGO,0
Falkland Islands (Malvinas),FLK,Total,TOT,Anguilla,AIA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Antigua and Barbuda,ATG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Argentina,ARG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Armenia,ARM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Aruba,ABW,0
Falkland Islands (Malvinas),FLK,Total,TOT,Australia,AUS,116
Falkland Islands (Malvinas),FLK,Total,TOT,Austria,AUT,0
Falkland Islands (Malvinas),FLK,Total,TOT,Azerbaijan,AZE,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Bahamas, The",BHS,0
Falkland Islands (Malvinas),FLK,Total,TOT,Bahrain,BHR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Bangladesh,BGD,0
Falkland Islands (Malvinas),FLK,Total,TOT,Barbados,BRB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Belarus,BLR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Belgium,BEL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Belize,BLZ,0
Falkland Islands (Malvinas),FLK,Total,TOT,Benin,BEN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Bermuda,BMU,0
Falkland Islands (Malvinas),FLK,Total,TOT,Bhutan,BTN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Bolivia,BOL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Bosnia and Herzegovina,BIH,0
Falkland Islands (Malvinas),FLK,Total,TOT,Botswana,BWA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Brazil,BRA,8
Falkland Islands (Malvinas),FLK,Total,TOT,Brunei Darussalam,BRN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Bulgaria,BGR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Burkina Faso,BFA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Burundi,BDI,0
Falkland Islands (Malvinas),FLK,Total,TOT,Cambodia,KHM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Cameroon,CMR,2
Falkland Islands (Malvinas),FLK,Total,TOT,Canada,CAN,127
Falkland Islands (Malvinas),FLK,Total,TOT,Cape Verde,CPV,0
Falkland Islands (Malvinas),FLK,Total,TOT,Cayman Islands,CYM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Central African Republic,CAF,0
Falkland Islands (Malvinas),FLK,Total,TOT,Chad,TCD,2
Falkland Islands (Malvinas),FLK,Total,TOT,Channel Islands,CHI,..
Falkland Islands (Malvinas),FLK,Total,TOT,Chile,CHL,5
Falkland Islands (Malvinas),FLK,Total,TOT,China,CHN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Colombia,COL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Comoros,COM,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Congo, Dem. Rep.",COD,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Congo, Rep.",COG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Cook Islands,COK,0
Falkland Islands (Malvinas),FLK,Total,TOT,Costa Rica,CRI,5
Falkland Islands (Malvinas),FLK,Total,TOT,Cote d'Ivoire,CIV,0
Falkland Islands (Malvinas),FLK,Total,TOT,Croatia,HRV,0
Falkland Islands (Malvinas),FLK,Total,TOT,Cuba,CUB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Cyprus,CYP,0
Falkland Islands (Malvinas),FLK,Total,TOT,Czech Republic,CZE,0
Falkland Islands (Malvinas),FLK,Total,TOT,Denmark,DNK,0
Falkland Islands (Malvinas),FLK,Total,TOT,Djibouti,DJI,0
Falkland Islands (Malvinas),FLK,Total,TOT,Dominica,DMA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Dominican Republic,DOM,3
Falkland Islands (Malvinas),FLK,Total,TOT,Ecuador,ECU,2
Falkland Islands (Malvinas),FLK,Total,TOT,"Egypt, Arab Rep.",EGY,0
Falkland Islands (Malvinas),FLK,Total,TOT,El Salvador,SLV,0
Falkland Islands (Malvinas),FLK,Total,TOT,Equatorial Guinea,GNQ,0
Falkland Islands (Malvinas),FLK,Total,TOT,Eritrea,ERI,0
Falkland Islands (Malvinas),FLK,Total,TOT,Estonia,EST,0
Falkland Islands (Malvinas),FLK,Total,TOT,Ethiopia,ETH,0
Falkland Islands (Malvinas),FLK,Total,TOT,Faeroe Islands,FRO,0
Falkland Islands (Malvinas),FLK,Total,TOT,Falkland Islands (Malvinas),FLK,0
Falkland Islands (Malvinas),FLK,Total,TOT,Fiji,FJI,0
Falkland Islands (Malvinas),FLK,Total,TOT,Finland,FIN,0
Falkland Islands (Malvinas),FLK,Total,TOT,France,FRA,0
Falkland Islands (Malvinas),FLK,Total,TOT,French Guiana,GUF,0
Falkland Islands (Malvinas),FLK,Total,TOT,French Polynesia,PYF,0
Falkland Islands (Malvinas),FLK,Total,TOT,Gabon,GAB,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Gambia, The",GMB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Georgia,GEO,0
Falkland Islands (Malvinas),FLK,Total,TOT,Germany,DEU,0
Falkland Islands (Malvinas),FLK,Total,TOT,Ghana,GHA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Gibraltar,GIB,5
Falkland Islands (Malvinas),FLK,Total,TOT,Greece,GRC,0
Falkland Islands (Malvinas),FLK,Total,TOT,Greenland,GRL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Grenada,GRD,0
Falkland Islands (Malvinas),FLK,Total,TOT,Guadeloupe,GLP,0
Falkland Islands (Malvinas),FLK,Total,TOT,Guam,GUM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Guatemala,GTM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Guinea,GIN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Guinea-Bissau,GNB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Guyana,GUY,0
Falkland Islands (Malvinas),FLK,Total,TOT,Haiti,HTI,0
Falkland Islands (Malvinas),FLK,Total,TOT,Honduras,HND,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Hong Kong SAR, China",HKG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Hungary,HUN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Iceland,ISL,0
Falkland Islands (Malvinas),FLK,Total,TOT,India,IND,0
Falkland Islands (Malvinas),FLK,Total,TOT,Indonesia,IDN,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Iran, Islamic Rep.",IRN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Iraq,IRQ,0
Falkland Islands (Malvinas),FLK,Total,TOT,Ireland,IRL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Isle of Man,IMY,..
Falkland Islands (Malvinas),FLK,Total,TOT,Israel,ISR,18
Falkland Islands (Malvinas),FLK,Total,TOT,Italy,ITA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Jamaica,JAM,1
Falkland Islands (Malvinas),FLK,Total,TOT,Japan,JPN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Jordan,JOR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Kazakhstan,KAZ,0
Falkland Islands (Malvinas),FLK,Total,TOT,Kenya,KEN,13
Falkland Islands (Malvinas),FLK,Total,TOT,Kiribati,KIR,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Korea, Dem. Rep.",PRK,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Korea, Rep.",KOR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Kosovo,KSV,..
Falkland Islands (Malvinas),FLK,Total,TOT,Kuwait,KWT,0
Falkland Islands (Malvinas),FLK,Total,TOT,Kyrgyz Republic,KGZ,0
Falkland Islands (Malvinas),FLK,Total,TOT,Lao PDR,LAO,0
Falkland Islands (Malvinas),FLK,Total,TOT,Latvia,LVA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Lebanon,LBN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Lesotho,LSO,0
Falkland Islands (Malvinas),FLK,Total,TOT,Liberia,LBR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Libya,LBY,0
Falkland Islands (Malvinas),FLK,Total,TOT,Liechtenstein,LIE,0
Falkland Islands (Malvinas),FLK,Total,TOT,Lithuania,LTU,0
Falkland Islands (Malvinas),FLK,Total,TOT,Luxembourg,LUX,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Macao SAR, China",MAC,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Macedonia, FYR",MKD,0
Falkland Islands (Malvinas),FLK,Total,TOT,Madagascar,MDG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Malawi,MWI,0
Falkland Islands (Malvinas),FLK,Total,TOT,Malaysia,MYS,0
Falkland Islands (Malvinas),FLK,Total,TOT,Maldives,MDV,0
Falkland Islands (Malvinas),FLK,Total,TOT,Mali,MLI,0
Falkland Islands (Malvinas),FLK,Total,TOT,Malta,MLT,0
Falkland Islands (Malvinas),FLK,Total,TOT,Marshall Islands,MHL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Martinique,MTQ,0
Falkland Islands (Malvinas),FLK,Total,TOT,Mauritania,MRT,0
Falkland Islands (Malvinas),FLK,Total,TOT,Mauritius,MUS,0
Falkland Islands (Malvinas),FLK,Total,TOT,Mayotte,MYT,0
Falkland Islands (Malvinas),FLK,Total,TOT,Mexico,MEX,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Moldova,MDA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Monaco,MCO,0
Falkland Islands (Malvinas),FLK,Total,TOT,Mongolia,MNG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Montenegro,MNE,..
Falkland Islands (Malvinas),FLK,Total,TOT,Montserrat,MSR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Morocco,MAR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Mozambique,MOZ,0
Falkland Islands (Malvinas),FLK,Total,TOT,Myanmar,MMR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Namibia,NAM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Naura,NRU,0
Falkland Islands (Malvinas),FLK,Total,TOT,Nepal,NPL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Netherlands,NLD,0
Falkland Islands (Malvinas),FLK,Total,TOT,Netherlands Antilles,ANT,0
Falkland Islands (Malvinas),FLK,Total,TOT,New Caledonia,NCL,0
Falkland Islands (Malvinas),FLK,Total,TOT,New Zealand,NZL,10
Falkland Islands (Malvinas),FLK,Total,TOT,Nicaragua,NIC,0
Falkland Islands (Malvinas),FLK,Total,TOT,Niger,NER,0
Falkland Islands (Malvinas),FLK,Total,TOT,Nigeria,NGA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Niue,NIU,0
Falkland Islands (Malvinas),FLK,Total,TOT,Norfolk Island,NFK,0
Falkland Islands (Malvinas),FLK,Total,TOT,Northern Mariana Islands,MNP,0
Falkland Islands (Malvinas),FLK,Total,TOT,Norway,NOR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Oman,OMN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Pakistan,PAK,0
Falkland Islands (Malvinas),FLK,Total,TOT,Palau,PLW,0
Falkland Islands (Malvinas),FLK,Total,TOT,Panama,PAN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Papua New Guinea,PNG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Paraguay,PRY,0
Falkland Islands (Malvinas),FLK,Total,TOT,Peru,PER,0
Falkland Islands (Malvinas),FLK,Total,TOT,Philippines,PHL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Poland,POL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Portugal,PRT,0
Falkland Islands (Malvinas),FLK,Total,TOT,Puerto Rico,PRI,0
Falkland Islands (Malvinas),FLK,Total,TOT,Qatar,QAT,0
Falkland Islands (Malvinas),FLK,Total,TOT,Reunion,REU,0
Falkland Islands (Malvinas),FLK,Total,TOT,Romania,ROM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Russian Federation,RUS,0
Falkland Islands (Malvinas),FLK,Total,TOT,Rwanda,RWA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Saint Helena,SHN,1
Falkland Islands (Malvinas),FLK,Total,TOT,Saint Pierre and Miquelon,SPM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Samoa,WSM,0
Falkland Islands (Malvinas),FLK,Total,TOT,San Marino,SMR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Sao Tome and Principe,STP,0
Falkland Islands (Malvinas),FLK,Total,TOT,Saudi Arabia,SAU,0
Falkland Islands (Malvinas),FLK,Total,TOT,Senegal,SEN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Serbia,SRB,..
Falkland Islands (Malvinas),FLK,Total,TOT,Serbia and Montenegro,SCG,0
Falkland Islands (Malvinas),FLK,Total,TOT,Seychelles,SYC,0
Falkland Islands (Malvinas),FLK,Total,TOT,Sierra Leone,SLE,0
Falkland Islands (Malvinas),FLK,Total,TOT,Singapore,SGP,0
Falkland Islands (Malvinas),FLK,Total,TOT,Slovak Republic,SVK,0
Falkland Islands (Malvinas),FLK,Total,TOT,Slovenia,SVN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Solomon Islands,SLB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Somalia,SOM,0
Falkland Islands (Malvinas),FLK,Total,TOT,South Africa,ZAF,0
Falkland Islands (Malvinas),FLK,Total,TOT,Spain,ESP,3
Falkland Islands (Malvinas),FLK,Total,TOT,Sri Lanka,LKA,0
Falkland Islands (Malvinas),FLK,Total,TOT,St. Kitts and Nevis,KNA,0
Falkland Islands (Malvinas),FLK,Total,TOT,St. Lucia,LCA,0
Falkland Islands (Malvinas),FLK,Total,TOT,St. Vincent and the Grenadines,VCT,0
Falkland Islands (Malvinas),FLK,Total,TOT,Sudan,SDN,8
Falkland Islands (Malvinas),FLK,Total,TOT,Suriname,SUR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Swaziland,SWZ,0
Falkland Islands (Malvinas),FLK,Total,TOT,Sweden,SWE,0
Falkland Islands (Malvinas),FLK,Total,TOT,Switzerland,CHE,0
Falkland Islands (Malvinas),FLK,Total,TOT,Syrian Arab Republic,SYR,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Taiwan, China",TWN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Tajikistan,TJK,0
Falkland Islands (Malvinas),FLK,Total,TOT,Tanzania,TZA,2
Falkland Islands (Malvinas),FLK,Total,TOT,Thailand,THA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Timor-Leste,TLS,0
Falkland Islands (Malvinas),FLK,Total,TOT,Togo,TGO,0
Falkland Islands (Malvinas),FLK,Total,TOT,Tokelau,TKL,0
Falkland Islands (Malvinas),FLK,Total,TOT,Tonga,TON,0
Falkland Islands (Malvinas),FLK,Total,TOT,Trinidad and Tobago,TTO,0
Falkland Islands (Malvinas),FLK,Total,TOT,Tunisia,TUN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Turkey,TUR,0
Falkland Islands (Malvinas),FLK,Total,TOT,Turkmenistan,TKM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Turks and Caicos Islands,TCA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Tuvalu,TUV,0
Falkland Islands (Malvinas),FLK,Total,TOT,Uganda,UGA,0
Falkland Islands (Malvinas),FLK,Total,TOT,Ukraine,UKR,0
Falkland Islands (Malvinas),FLK,Total,TOT,United Arab Emirates,ARE,0
Falkland Islands (Malvinas),FLK,Total,TOT,United Kingdom,GBR,1
Falkland Islands (Malvinas),FLK,Total,TOT,United States,USA,42
Falkland Islands (Malvinas),FLK,Total,TOT,Uruguay,URY,2
Falkland Islands (Malvinas),FLK,Total,TOT,Uzbekistan,UZB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Vanuatu,VUT,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Venezuela, RB",VEN,0
Falkland Islands (Malvinas),FLK,Total,TOT,Vietnam,VNM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Virgin Islands (U.S.),VIR,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Virgin Islands, British",VGB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Wallis and Futuna,WLF,0
Falkland Islands (Malvinas),FLK,Total,TOT,West Bank and Gaza,PSE,0
Falkland Islands (Malvinas),FLK,Total,TOT,"Yemen, Rep.",YEM,0
Falkland Islands (Malvinas),FLK,Total,TOT,Zambia,ZMB,0
Falkland Islands (Malvinas),FLK,Total,TOT,Zimbabwe,ZWE,0
Fiji,FJI,Total,TOT,Afghanistan,AFG,17
Fiji,FJI,Total,TOT,Albania,ALB,0
Fiji,FJI,Total,TOT,Algeria,DZA,0
Fiji,FJI,Total,TOT,American Samoa,ASM,143
Fiji,FJI,Total,TOT,Andorra,AND,0
Fiji,FJI,Total,TOT,Angola,AGO,0
Fiji,FJI,Total,TOT,Anguilla,AIA,0
Fiji,FJI,Total,TOT,Antigua and Barbuda,ATG,0
Fiji,FJI,Total,TOT,Argentina,ARG,2
Fiji,FJI,Total,TOT,Armenia,ARM,0
Fiji,FJI,Total,TOT,Aruba,ABW,0
Fiji,FJI,Total,TOT,Australia,AUS,29315
Fiji,FJI,Total,TOT,Austria,AUT,0
Fiji,FJI,Total,TOT,Azerbaijan,AZE,0
Fiji,FJI,Total,TOT,"Bahamas, The",BHS,0
Fiji,FJI,Total,TOT,Bahrain,BHR,0
Fiji,FJI,Total,TOT,Bangladesh,BGD,16
Fiji,FJI,Total,TOT,Barbados,BRB,0
Fiji,FJI,Total,TOT,Belarus,BLR,0
Fiji,FJI,Total,TOT,Belgium,BEL,2
Fiji,FJI,Total,TOT,Belize,BLZ,0
Fiji,FJI,Total,TOT,Benin,BEN,0
Fiji,FJI,Total,TOT,Bermuda,BMU,0
Fiji,FJI,Total,TOT,Bhutan,BTN,0
Fiji,FJI,Total,TOT,Bolivia,BOL,0
Fiji,FJI,Total,TOT,Bosnia and Herzegovina,BIH,0
Fiji,FJI,Total,TOT,Botswana,BWA,0
Fiji,FJI,Total,TOT,Brazil,BRA,2
Fiji,FJI,Total,TOT,Brunei Darussalam,BRN,0
Fiji,FJI,Total,TOT,Bulgaria,BGR,0
Fiji,FJI,Total,TOT,Burkina Faso,BFA,0
Fiji,FJI,Total,TOT,Burundi,BDI,0
Fiji,FJI,Total,TOT,Cambodia,KHM,0
Fiji,FJI,Total,TOT,Cameroon,CMR,0
Fiji,FJI,Total,TOT,Canada,CAN,14187
Fiji,FJI,Total,TOT,Cape Verde,CPV,0
Fiji,FJI,Total,TOT,Cayman Islands,CYM,1
Fiji,FJI,Total,TOT,Central African Republic,CAF,0
Fiji,FJI,Total,TOT,Chad,TCD,0
Fiji,FJI,Total,TOT,Channel Islands,CHI,..
Fiji,FJI,Total,TOT,Chile,CHL,5
Fiji,FJI,Total,TOT,China,CHN,3
Fiji,FJI,Total,TOT,Colombia,COL,0
Fiji,FJI,Total,TOT,Comoros,COM,0
Fiji,FJI,Total,TOT,"Congo, Dem. Rep.",COD,10
Fiji,FJI,Total,TOT,"Congo, Rep.",COG,0
Fiji,FJI,Total,TOT,Cook Islands,COK,26
Fiji,FJI,Total,TOT,Costa Rica,CRI,0
Fiji,FJI,Total,TOT,Cote d'Ivoire,CIV,0
Fiji,FJI,Total,TOT,Croatia,HRV,0
Fiji,FJI,Total,TOT,Cuba,CUB,0
Fiji,FJI,Total,TOT,Cyprus,CYP,2
Fiji,FJI,Total,TOT,Czech Republic,CZE,0
Fiji,FJI,Total,TOT,Denmark,DNK,14
Fiji,FJI,Total,TOT,Djibouti,DJI,0
Fiji,FJI,Total,TOT,Dominica,DMA,0
Fiji,FJI,Total,TOT,Dominican Republic,DOM,0
Fiji,FJI,Total,TOT,Ecuador,ECU,0
Fiji,FJI,Total,TOT,"Egypt, Arab Rep.",EGY,0
Fiji,FJI,Total,TOT,El Salvador,SLV,0
Fiji,FJI,Total,TOT,Equatorial Guinea,GNQ,0
Fiji,FJI,Total,TOT,Eritrea,ERI,0
Fiji,FJI,Total,TOT,Estonia,EST,0
Fiji,FJI,Total,TOT,Ethiopia,ETH,0
Fiji,FJI,Total,TOT,Faeroe Islands,FRO,0
Fiji,FJI,Total,TOT,Falkland Islands (Malvinas),FLK,0
Fiji,FJI,Total,TOT,Fiji,FJI,0
Fiji,FJI,Total,TOT,Finland,FIN,5
Fiji,FJI,Total,TOT,France,FRA,3
Fiji,FJI,Total,TOT,French Guiana,GUF,0
Fiji,FJI,Total,TOT,French Polynesia,PYF,36
Fiji,FJI,Total,TOT,Gabon,GAB,0
Fiji,FJI,Total,TOT,"Gambia, The",GMB,0
Fiji,FJI,Total,TOT,Georgia,GEO,0
Fiji,FJI,Total,TOT,Germany,DEU,29
Fiji,FJI,Total,TOT,Ghana,GHA,0
Fiji,FJI,Total,TOT,Gibraltar,GIB,0
Fiji,FJI,Total,TOT,Greece,GRC,0
Fiji,FJI,Total,TOT,Greenland,GRL,0
Fiji,FJI,Total,TOT,Grenada,GRD,0
Fiji,FJI,Total,TOT,Guadeloupe,GLP,0
Fiji,FJI,Total,TOT,Guam,GUM,69
Fiji,FJI,Total,TOT,Guatemala,GTM,0
Fiji,FJI,Total,TOT,Guinea,GIN,0
Fiji,FJI,Total,TOT,Guinea-Bissau,GNB,0
Fiji,FJI,Total,TOT,Guyana,GUY,0
Fiji,FJI,Total,TOT,Haiti,HTI,0
Fiji,FJI,Total,TOT,Honduras,HND,0
Fiji,FJI,Total,TOT,"Hong Kong SAR, China",HKG,4
Fiji,FJI,Total,TOT,Hungary,HUN,0
Fiji,FJI,Total,TOT,Iceland,ISL,0
Fiji,FJI,Total,TOT,India,IND,2317
Fiji,FJI,Total,TOT,Indonesia,IDN,1
Fiji,FJI,Total,TOT,"Iran, Islamic Rep.",IRN,0
Fiji,FJI,Total,TOT,Iraq,IRQ,0
Fiji,FJI,Total,TOT,Ireland,IRL,3
Fiji,FJI,Total,TOT,Isle of Man,IMY,..
Fiji,FJI,Total,TOT,Israel,ISR,1
Fiji,FJI,Total,TOT,Italy,ITA,14
Fiji,FJI,Total,TOT,Jamaica,JAM,11
Fiji,FJI,Total,TOT,Japan,JPN,51
Fiji,FJI,Total,TOT,Jordan,JOR,0
Fiji,FJI,Total,TOT,Kazakhstan,KAZ,0
Fiji,FJI,Total,TOT,Kenya,KEN,0
Fiji,FJI,Total,TOT,Kiribati,KIR,121
Fiji,FJI,Total,TOT,"Korea, Dem. Rep.",PRK,0
Fiji,FJI,Total,TOT,"Korea, Rep.",KOR,4
Fiji,FJI,Total,TOT,Kosovo,KSV,..
Fiji,FJI,Total,TOT,Kuwait,KWT,0
Fiji,FJI,Total,TOT,Kyrgyz Republic,KGZ,0
Fiji,FJI,Total,TOT,Lao PDR,LAO,0
Fiji,FJI,Total,TOT,Latvia,LVA,0
Fiji,FJI,Total,TOT,Lebanon,LBN,0
Fiji,FJI,Total,TOT,Lesotho,LSO,0
Fiji,FJI,Total,TOT,Liberia,LBR,0
Fiji,FJI,Total,TOT,Libya,LBY,0
Fiji,FJI,Total,TOT,Liechtenstein,LIE,0
Fiji,FJI,Total,TOT,Lithuania,LTU,0
Fiji,FJI,Total,TOT,Luxembourg,LUX,0
Fiji,FJI,Total,TOT,"Macao SAR, China",MAC,0
Fiji,FJI,Total,TOT,"Macedonia, FYR",MKD,0
Fiji,FJI,Total,TOT,Madagascar,MDG,1
Fiji,FJI,Total,TOT,Malawi,MWI,0
Fiji,FJI,Total,TOT,Malaysia,MYS,17
Fiji,FJI,Total,TOT,Maldives,MDV,0
Fiji,FJI,Total,TOT,Mali,MLI,0
Fiji,FJI,Total,TOT,Malta,MLT,0
Fiji,FJI,Total,TOT,Marshall Islands,MHL,0
Fiji,FJI,Total,TOT,Martinique,MTQ,0
Fiji,FJI,Total,TOT,Mauritania,MRT,0
Fiji,FJI,Total,TOT,Mauritius,MUS,0
Fiji,FJI,Total,TOT,Mayotte,MYT,0
Fiji,FJI,Total,TOT,Mexico,MEX,0
Fiji,FJI,Total,TOT,"Micronesia, Fed. Sts.",FSM,18
Fiji,FJI,Total,TOT,Moldova,MDA,0
Fiji,FJI,Total,TOT,Monaco,MCO,0
Fiji,FJI,Total,TOT,Mongolia,MNG,0
Fiji,FJI,Total,TOT,Montenegro,MNE,..
Fiji,FJI,Total,TOT,Montserrat,MSR,0
Fiji,FJI,Total,TOT,Morocco,MAR,0
Fiji,FJI,Total,TOT,Mozambique,MOZ,0
Fiji,FJI,Total,TOT,Myanmar,MMR,0
Fiji,FJI,Total,TOT,Namibia,NAM,0
Fiji,FJI,Total,TOT,Naura,NRU,186
Fiji,FJI,Total,TOT,Nepal,NPL,9
Fiji,FJI,Total,TOT,Netherlands,NLD,0
Fiji,FJI,Total,TOT,Netherlands Antilles,ANT,0
Fiji,FJI,Total,TOT,New Caledonia,NCL,55
Fiji,FJI,Total,TOT,New Zealand,NZL,8328
Fiji,FJI,Total,TOT,Nicaragua,NIC,0
Fiji,FJI,Total,TOT,Niger,NER,0
